,CenturyLink,,,,,,,,"Cincinnati Bell DSL",,,,,,,,"Frontier DSL",,,,,,,,Windstream,,,,,,,,Charter,,,,,,,,Comcast,,,,,,,,Cox,,,,,,,,Mediacom,,,,,,,,Optimum,,,,,,,,"Cincinnati Bell Fiber",,,,,,,,"Frontier Fiber",,,,,,,,Verizon,,,,,,,,Total,,,,,,,
"Tier (Mbps)","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N"
3,9.758565830329179,9.758565830329179,1.962689053705414,1.9626890537054154,5,34.19144841131907,"0.28 - 19.24",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.758565830329179,9.758565830329179,1.962689053705414,1.9626890537054154,5,34.19144841131907,"0.28 - 19.24",50
5,,,,,,,,,2.1584217792864098,2.1584217792864098,1.6525399568034536,1.6525399568034558,0,1.998190204277474,"1.59 - 2.73",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1584217792864098,2.1584217792864098,1.6525399568034536,1.6525399568034558,0,1.998190204277474,"1.59 - 2.73",47
10,1.736600402445537,1.736600402445537,0.9680107628575754,0.9680107628575769,0,2.5105787203690033,"1.15 - 2.32",70,,,,,,,,,,,,,,,,,1.0841363543103373,1.0841363543103373,0.8004022715895482,0.8004022715895482,0,0.8964087864654603,"0.85 - 1.32",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.686650016836987,1.4524628330963372,0.9391246445772148,0.8341065889548025,0,1.9968933808094425,"1.34 - 2.04",124
12,0.7832716785190554,0.7832716785190554,0.44817162032598273,0.44817162032598273,0,1.2428355810066825,"0.48 - 1.09",65,,,,,,,,,1.1363675289566384,1.1363675289566384,0.649878787878788,0.649878787878788,0,1.6039439949567649,"0.75 - 1.53",65,1.162000564814347,1.162000564814347,0.8509782589134598,0.8509782589134598,0,1.196057884248274,"0.83 - 1.49",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9471733179705982,1.0159809818146526,0.5608450017184788,0.6197869981990691,0,1.3764397915010476,"0.75 - 1.15",180
15,,,,,,,,,,,,,,,,,,,,,,,,,0.727349388486411,0.727349388486411,0.49726269035533016,0.49726269035532994,0,0.6256034083893431,"0.54 - 0.91",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.727349388486411,0.727349388486411,0.49726269035533016,0.49726269035532994,0,0.6256034083893431,"0.54 - 0.91",45
18,,,,,,,,,,,,,,,,,0.6962615622998186,0.6962615622998186,0.5761175958188155,0.5761175958188154,0,0.369414416210935,"0.59 - 0.81",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6962615622998186,0.6962615622998186,0.5761175958188155,0.5761175958188154,0,0.369414416210935,"0.59 - 0.81",43
20,0.743607512463468,0.743607512463468,0.39420546318289806,0.3942054631828979,0,0.963251971045657,"0.49 - 0.99",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.743607512463468,0.743607512463468,0.39420546318289806,0.3942054631828979,0,0.963251971045657,"0.49 - 0.99",57
25,0.5921957686929876,0.5921957686929876,0.43854898648648677,0.4385489864864865,0,0.4438862277535095,"0.5 - 0.69",87,,,,,,,,,,,,,,,,,0.5334601551010919,0.5334601551010919,0.4698957061674487,0.46989570616744863,0,0.39293571239366576,"0.43 - 0.64",56,,,,,,,,,0.582499780457304,0.582499780457304,0.4575658914728683,0.45756589147286825,0,0.35618532931203917,"0.49 - 0.67",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5798622593004831,0.5729864402400869,0.45750205350793927,0.4497822827355794,0,0.40515698233069825,"0.52 - 0.64",200
40,0.42188470096489716,0.4218847009648971,0.31392205638474296,0.31392205638474296,0,0.25639468245856367,"0.35 - 0.49",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42188470096489716,0.4218847009648971,0.31392205638474296,0.31392205638474296,0,0.25639468245856367,"0.35 - 0.49",55
50,,,,,,,,,0.3013453174981884,0.3013453174981884,0.2473190789473681,0.24731907894736843,0,0.12358934807797717,"0.27 - 0.34",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2960305628200047,0.2960305628200047,0.20693948955013203,0.20693948955013186,0,0.2416459616777993,"0.23 - 0.36",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46193613571408126,0.4619361357140814,0.3460812514583497,0.34608125145834956,0,0.35512355685539904,"0.35 - 0.57",38,0.33654465230148556,0.34186416589587565,0.25303937267999904,0.28163503649635035,0,0.2578901416790349,"0.29 - 0.38",143
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3890708361119537,0.38907083611195364,0.2493364375724092,0.24933643757240923,0,0.2927742930591653,"0.3 - 0.48",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3890708361119537,0.38907083611195364,0.2493364375724092,0.24933643757240923,0,0.2927742930591653,"0.3 - 0.48",38
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36915412139745707,0.36915412139745707,0.2368184480675225,0.2368184480675226,0,0.3189755461062802,"0.27 - 0.47",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6231230740801087,0.6231230740801087,0.5271701940035274,0.5271701940035274,0,0.33891532058124557,"0.53 - 0.71",53,0.6941764913637649,0.6941764913637649,0.6688229554929391,0.6688229554929392,0,0.33645062511040075,"0.59 - 0.8",40,0.6226522190518662,0.5681108829826664,0.5886883785881571,0.47156459731543626,0,0.3560642251930365,"0.56 - 0.68",133
80,0.5383024338584119,0.5383024338584119,0.28769999999999996,0.2877,0,1.5543203551637692,"0.2 - 0.88",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5383024338584119,0.5383024338584119,0.28769999999999996,0.2877,0,1.5543203551637692,"0.2 - 0.88",81
100,0.31764033631954747,0.31764033631954747,0.2640270105980917,0.2640270105980918,0,0.27757738398750914,"0.23 - 0.4",42,,,,,,,,,,,,,,,,,,,,,,,,,0.411312413345295,0.411312413345295,0.30469933554817275,0.30469933554817275,0,0.3600512194090057,"0.32 - 0.51",55,0.4041221884334139,0.4041221884334139,0.24910758764348728,0.24910758764348714,0,0.3046984698173735,"0.33 - 0.48",58,,,,,,,,,0.29079621023198904,0.290796210231989,0.21685953878406708,0.21685953878406708,0,0.18336075774386823,"0.23 - 0.35",41,0.4801553605864723,0.48015536058647224,0.4513163463137909,0.451316346313791,0,0.2053026237411835,"0.41 - 0.55",38,,,,,,,,,0.38264094048113734,0.38264094048113734,0.35196348704690394,0.35196348704690394,0,0.19916471720089463,"0.32 - 0.44",40,0.38643259999896423,0.38643259999896423,0.31341454684758985,0.3134145468475899,0,0.26304022599726706,"0.33 - 0.44",78,0.40522014777201876,0.3835741265042967,0.3046537694176584,0.31572620093767245,0,0.27314670912694705,"0.38 - 0.43",352
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0662095914420942,1.0662095914420942,0.10191557047322196,0.10191557047322196,1,5.902834228576591,"-0.64 - 2.77",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0662095914420942,1.0662095914420942,0.10191557047322196,0.10191557047322196,1,5.902834228576591,"-0.64 - 2.77",46
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28753590822426145,0.2875359082242614,0.21855681818181813,0.21855681818181819,0,0.258316080470169,"0.21 - 0.37",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28753590822426145,0.2875359082242614,0.21855681818181813,0.21855681818181819,0,0.258316080470169,"0.21 - 0.37",39
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4503378787481074,0.4503378787481074,0.308626269375238,0.3086262693752383,0,0.44624117293514315,"0.35 - 0.55",82,0.2273591094674863,0.22735910946748633,0.2117542224516177,0.2117542224516175,0,0.13977999887528844,"0.19 - 0.26",66,,,,,,,,,0.3051387176847659,0.3051387176847659,0.2610296084049666,0.2610296084049666,0,0.2076575445343397,"0.25 - 0.36",51,0.40735968846720644,0.40735968846720644,0.31062435233160623,0.31062435233160623,0,0.2808483325512647,"0.33 - 0.48",57,,,,,,,,,,,,,,,,,,,,,,,,,0.3529449594148499,0.3543554067451279,0.26916288679861017,0.27896058700626614,0,0.3197812679818571,"0.31 - 0.39",256
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16903396126330675,0.16903396126330675,0.10494857638062959,0.10494857638062957,0,0.21446886243173913,"0.1 - 0.23",42,,,,,,,,,,,,,,,,,0.16903396126330675,0.16903396126330675,0.10494857638062959,0.10494857638062957,0,0.21446886243173913,"0.1 - 0.23",42
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2757176027603543,0.2757176027603543,0.22296753574432301,0.222967535744323,0,0.18971032577929037,"0.23 - 0.32",58,0.28325465844567327,0.28325465844567327,0.27939638783269966,0.27939638783269966,0,0.22608714472683888,"0.21 - 0.36",37,,,,,,,,,0.3673541793396385,0.3673541793396385,0.39046778711484564,0.3904677871148459,0,0.11768617528604432,"0.33 - 0.4",39,,,,,,,,,,,,,,,,,,,,,,,,,0.2940245474316829,0.30446907699131615,0.25381353452199856,0.2813362718102167,0,0.18671498224542324,"0.26 - 0.33",134
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314971933049145,0.31497193304914495,0.29280687093778957,0.2928068709377902,0,0.13953725095577077,"0.29 - 0.34",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.314971933049145,0.31497193304914495,0.29280687093778957,0.2928068709377902,0,0.13953725095577077,"0.29 - 0.34",89
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2858743831363098,0.28587438313630986,0.2042569974554707,0.20425699745547074,0,0.18452629551807173,"0.23 - 0.34",43,,,,,,,,,0.14109457401760556,0.14109457401760556,0.0924983240223465,0.09249832402234637,0,0.13791778050495226,"0.12 - 0.16",139,0.28020855011909185,0.28020855011909185,0.30539661016949154,0.30539661016949154,0,0.2355302298868233,"0.22 - 0.34",69,,,,,,,,,0.2381755446128101,0.20413997697819058,0.2668655243875179,0.14607275953859805,0,0.19043441640308306,"0.21 - 0.26",251
Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ICMP round trip jitter under downstream load (ms)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Weekend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CenturyLink,,,,,,,,"Cincinnati Bell DSL",,,,,,,,"Frontier DSL",,,,,,,,Windstream,,,,,,,,Charter,,,,,,,,Comcast,,,,,,,,Cox,,,,,,,,Mediacom,,,,,,,,Optimum,,,,,,,,"Cincinnati Bell Fiber",,,,,,,,"Frontier Fiber",,,,,,,,Verizon,,,,,,,,Total,,,,,,,
"Tier (Mbps)","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N","Weighted Mean","Unweighted Mean","Weighted Median","Unweighted Median","Standard Error of Mean","Standard Deviation","95% C.I","Unweighted Valid N"
1.5,9.053991572973606,9.053991572973606,5.662131950716035,5.662131950716036,1,10.782541225828753,"6.41 - 11.7",64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.053991572973606,9.053991572973606,5.662131950716035,5.662131950716036,1,10.782541225828753,"6.41 - 11.7",64
3,13.453619088782721,13.453619088782723,2.5214942483083247,2.521494248308326,7,50.94841465276709,"-0.67 - 27.58",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.453619088782721,13.453619088782723,2.5214942483083247,2.521494248308326,7,50.94841465276709,"-0.67 - 27.58",50
5,,,,,,,,,2.617924844898315,2.617924844898315,1.760012903225806,1.7600129032258065,0,2.474227475876862,"1.91 - 3.33",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.617924844898315,2.617924844898315,1.760012903225806,1.7600129032258065,0,2.474227475876862,"1.91 - 3.33",47
10,2.224357265971458,2.2243572659714577,1.1910738610216267,1.191073861021629,0,3.5876985982774623,"1.38 - 3.06",70,,,,,,,,,,,,,,,,,1.2004606784329563,1.2004606784329563,0.8487450454553899,0.8487450454553905,0,1.2287577005776549,"0.87 - 1.53",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.145971292802513,1.7784668165595299,1.1200340071711967,0.9859501040681173,0,2.851499556259922,"1.64 - 2.65",124
12,0.8663530919908221,0.8663530919908221,0.4695728476821195,0.4695728476821192,0,1.2324515730392134,"0.57 - 1.17",65,,,,,,,,,1.7323271278866694,1.7323271278866696,0.7201358024691358,0.7201358024691358,0,3.962540688958072,"0.77 - 2.7",65,1.3202513720492501,1.3202513720492501,0.9354667859029144,0.9354667859029144,0,1.5204613366613957,"0.9 - 1.74",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2074983574786633,1.3051487938583304,0.6045243477102957,0.6994946422943586,0,2.631766435482756,"0.82 - 1.59",180
15,,,,,,,,,,,,,,,,,,,,,,,,,0.7871096062301745,0.7871096062301745,0.5258429752066117,0.5258429752066116,0,0.6976386602128769,"0.58 - 0.99",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7871096062301745,0.7871096062301745,0.5258429752066117,0.5258429752066116,0,0.6976386602128769,"0.58 - 0.99",45
18,,,,,,,,,,,,,,,,,0.780683447542713,0.780683447542713,0.6293876221498372,0.6293876221498371,0,0.5460622586707212,"0.62 - 0.94",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.780683447542713,0.780683447542713,0.6293876221498372,0.6293876221498371,0,0.5460622586707212,"0.62 - 0.94",43
20,0.9552337150233992,0.955233715023399,0.44868644067796615,0.4486864406779661,0,1.417833276107623,"0.59 - 1.32",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9552337150233992,0.955233715023399,0.44868644067796615,0.4486864406779661,0,1.417833276107623,"0.59 - 1.32",57
25,0.7942168984596318,0.7942168984596318,0.5095502793296093,0.509550279329609,0,0.7332920600387066,"0.64 - 0.95",87,,,,,,,,,,,,,,,,,0.6101401887491356,0.6101401887491356,0.5155740992632176,0.5155740992632176,0,0.46444358588315326,"0.49 - 0.73",56,,,,,,,,,0.6494015179953269,0.6494015179953269,0.5869859943977592,0.5869859943977591,0,0.42312645781081565,"0.54 - 0.76",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6553326761631377,0.701403036308366,0.545384415876395,0.516224877577764,0,0.5909860606273456,"0.57 - 0.74",200
40,0.44014365369870956,0.4401436536987096,0.3410639999999999,0.341064,0,0.2597961008203168,"0.37 - 0.51",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44014365369870956,0.4401436536987096,0.3410639999999999,0.341064,0,0.2597961008203168,"0.37 - 0.51",55
50,,,,,,,,,0.3240536968273515,0.3240536968273515,0.2688170731707315,0.2688170731707317,0,0.15402359208723693,"0.28 - 0.37",47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3167591881449766,0.3167591881449766,0.24255780268816285,0.24255780268816235,0,0.2579422650912188,"0.25 - 0.38",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5196613175613949,0.5196613175613949,0.3709538163229332,0.3709538163229332,0,0.5124099385059281,"0.36 - 0.68",38,0.36632350304857,0.37307473238200817,0.2891945028055186,0.3078338108882522,0,0.332637810287394,"0.31 - 0.42",143
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42665713463598315,0.42665713463598315,0.28357238713783034,0.2835723871378304,0,0.31268696744433516,"0.33 - 0.53",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42665713463598315,0.42665713463598315,0.28357238713783034,0.2835723871378304,0,0.31268696744433516,"0.33 - 0.53",38
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.385608410500378,0.385608410500378,0.26061876616694013,0.26061876616694013,0,0.3150520741039388,"0.29 - 0.48",40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6261242488733684,0.6261242488733684,0.5640131578947367,0.5640131578947368,0,0.31963463352135457,"0.54 - 0.71",53,0.7111221369883688,0.7111221369883689,0.7048379792922972,0.7048379792922972,0,0.3461805007521787,"0.6 - 0.82",40,0.6377585814098417,0.5793519330063037,0.6069647496763179,0.5036023166023166,0,0.3499939580499297,"0.58 - 0.7",133
80,0.5830981990516751,0.5830981990516751,0.297208913649025,0.2972089136490251,0,1.5502652517798563,"0.25 - 0.92",81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5830981990516751,0.5830981990516751,0.297208913649025,0.2972089136490251,0,1.5502652517798563,"0.25 - 0.92",81
100,0.32770463333879973,0.3277046333387998,0.2730270758661886,0.2730270758661888,0,0.27681060389749,"0.24 - 0.41",42,,,,,,,,,,,,,,,,,,,,,,,,,0.43631002128876417,0.43631002128876417,0.3296578947368422,0.3296578947368421,0,0.3787349068270562,"0.34 - 0.54",55,0.41843491939578886,0.4184349193957888,0.2636041999334666,0.2636041999334664,0,0.30408595605548705,"0.34 - 0.5",58,,,,,,,,,0.31219967173259267,0.31219967173259267,0.2517723880597015,0.2517723880597015,0,0.1721145022127403,"0.26 - 0.36",41,0.5319872765595157,0.5319872765595157,0.47737115747640335,0.47737115747640335,0,0.22499524656806744,"0.46 - 0.6",38,,,,,,,,,0.39470758064646605,0.39470758064646605,0.3567163736263733,0.35671637362637365,0,0.20151172326351594,"0.33 - 0.46",40,0.3970982599103164,0.3970982599103164,0.3282232073011734,0.3282232073011734,0,0.26178516085520037,"0.34 - 0.46",78,0.426698788430084,0.4028623342193994,0.32924361864976254,0.33674813511611545,0,0.27922005998185356,"0.4 - 0.46",352
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2849013736806594,1.2849013736806594,0.10499439704524445,0.10499439704524469,1,7.361572066878756,"-0.84 - 3.41",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2849013736806594,1.2849013736806594,0.10499439704524445,0.10499439704524469,1,7.361572066878756,"-0.84 - 3.41",46
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3192060923882696,0.3192060923882696,0.2351305555555555,0.23513055555555556,0,0.3622586421296566,"0.21 - 0.43",39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3192060923882696,0.3192060923882696,0.2351305555555555,0.23513055555555556,0,0.3622586421296566,"0.21 - 0.43",39
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4936582703750562,0.4936582703750562,0.3206051237842617,0.32060512378426176,0,0.52103543286933,"0.38 - 0.61",82,0.2545964536148333,0.2545964536148333,0.22767170245398793,0.22767170245398774,0,0.24022984428912453,"0.2 - 0.31",66,,,,,,,,,0.32503901750283026,0.3250390175028303,0.2937134328358212,0.2937134328358209,0,0.2096416998041839,"0.27 - 0.38",51,0.431751513507553,0.431751513507553,0.32430813953488374,0.32430813953488374,0,0.2885901058934921,"0.36 - 0.51",57,,,,,,,,,,,,,,,,,,,,,,,,,0.3881973129961135,0.38464910262464247,0.28013895062145966,0.2898100652173913,0,0.370482884011384,"0.34 - 0.43",256
250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17370562762745095,0.17370562762745095,0.10356317689530685,0.10356317689530686,0,0.21174489560441484,"0.11 - 0.24",41,,,,,,,,,,,,,,,,,0.17370562762745095,0.17370562762745095,0.10356317689530685,0.10356317689530686,0,0.21174489560441484,"0.11 - 0.24",41
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28269081832789594,0.28269081832789594,0.2296592848466445,0.22965928484664438,0,0.18738814831365985,"0.23 - 0.33",58,0.28883417905914177,0.28883417905914177,0.28211912225705327,0.2821191222570533,0,0.2402559680668546,"0.21 - 0.37",37,,,,,,,,,0.37957211305129746,0.3795721130512975,0.40214438502673794,0.402144385026738,0,0.11736079992743331,"0.34 - 0.42",39,,,,,,,,,,,,,,,,,,,,,,,,,0.3016222232151865,0.3125839141582598,0.27101593280658715,0.2879976580796253,0,0.19097385200727937,"0.27 - 0.33",134
400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3382796895089422,0.3382796895089422,0.29586501377410446,0.2958650137741047,0,0.15957123344836763,"0.31 - 0.37",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3382796895089422,0.3382796895089422,0.29586501377410446,0.2958650137741047,0,0.15957123344836763,"0.31 - 0.37",89
500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2922268164488172,0.2922268164488172,0.2422777777777771,0.2422777777777778,0,0.18049809086653348,"0.24 - 0.35",43,,,,,,,,,0.16388749753991766,0.16388749753991766,0.08789230769230787,0.0878923076923077,0,0.29193377750151867,"0.12 - 0.21",139,0.26716853253966066,0.26716853253966066,0.3024795321637427,0.3024795321637427,0,0.18420658251820066,"0.22 - 0.31",69,,,,,,,,,0.23896613981074205,0.21426591239276604,0.26738762907108754,0.1533110465116279,0,0.2549043481586003,"0.21 - 0.27",251
Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ICMP round trip jitter under downstream load (ms)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
